imageid,key1
hamburg_000000_000029_leftImg8bit,0.441068205342
hamburg_000002_000029_leftImg8bit,0.118955037154
hamburg_000008_000029_leftImg8bit,0.652815735718
hamburg_000009_000029_leftImg8bit,0.931859343645
hamburg_000010_000029_leftImg8bit,0.801421492309
hamburg_000011_000029_leftImg8bit,0.727025751493
hamburg_000013_000029_leftImg8bit,0.814832625571
hamburg_000014_000029_leftImg8bit,0.999401874454
hamburg_000015_000029_leftImg8bit,0.876089837652
hamburg_000016_000029_leftImg8bit,0.99273296164
hamburg_000017_000029_leftImg8bit,0.816720106305
hamburg_000018_000029_leftImg8bit,0.096616656431
hamburg_000019_000029_leftImg8bit,0.660953309019
hamburg_000021_000029_leftImg8bit,0.404305941409
hamburg_000025_000029_leftImg8bit,0.924518255396
hamburg_000027_000029_leftImg8bit,0.903911435285
hamburg_000029_000029_leftImg8bit,0.00217512274727
hamburg_000030_000029_leftImg8bit,0.250548987807
hamburg_000031_000029_leftImg8bit,0.612640938805
hamburg_000032_000029_leftImg8bit,0.447639412975
hamburg_000033_000029_leftImg8bit,0.0836252539884
hamburg_000034_000029_leftImg8bit,0.683553774126
hamburg_000035_000029_leftImg8bit,0.266363361201
hamburg_000036_000029_leftImg8bit,0.136230877965
hamburg_000037_000029_leftImg8bit,0.202748931676
hamburg_000038_000029_leftImg8bit,0.720829400305
hamburg_000039_000029_leftImg8bit,0.280724702363
hamburg_000061_000029_leftImg8bit,0.457026736096
hamburg_000062_000029_leftImg8bit,0.0298082408025
hamburg_000063_000029_leftImg8bit,0.579614964378
hamburg_000064_000029_leftImg8bit,0.789257357097
hamburg_000065_000029_leftImg8bit,0.588493351575
hamburg_000066_000029_leftImg8bit,0.138348382388
hamburg_000068_000029_leftImg8bit,0.164130263966
hamburg_000069_000029_leftImg8bit,0.113253388492
hamburg_000070_000029_leftImg8bit,0.810444004154
hamburg_000071_000029_leftImg8bit,0.817796114169
hamburg_000072_000029_leftImg8bit,0.969578428419
hamburg_000073_000029_leftImg8bit,0.58024132912
hamburg_000075_000029_leftImg8bit,0.317963398617
hamburg_000076_000029_leftImg8bit,0.596189281952
hamburg_000077_000029_leftImg8bit,0.759308330073
hamburg_000079_000029_leftImg8bit,0.0515382142843
hamburg_000080_000029_leftImg8bit,0.0497033294428
hamburg_000081_000029_leftImg8bit,0.139818840383
hamburg_000082_000029_leftImg8bit,0.800423393641
hamburg_000083_000029_leftImg8bit,0.966550872229
hamburg_000084_000029_leftImg8bit,0.390388797292
hamburg_000085_000029_leftImg8bit,0.278843768581
hamburg_000086_000029_leftImg8bit,0.387818555347
hamburg_000087_000029_leftImg8bit,0.283300601542
hamburg_000091_000029_leftImg8bit,0.590778851615
hamburg_000100_000029_leftImg8bit,0.591591622984
hamburg_000101_000029_leftImg8bit,0.735924290324
hamburg_000102_000029_leftImg8bit,0.301819702317
hamburg_000103_000029_leftImg8bit,0.609958272029
hamburg_000104_000029_leftImg8bit,0.7551449302
hamburg_000105_000029_leftImg8bit,0.95223464119
hamburg_000106_000029_leftImg8bit,0.133421804998
hamburg_000107_000029_leftImg8bit,0.0919935475196
hamburg_000108_000029_leftImg8bit,0.378567731098
hamburg_000109_000029_leftImg8bit,0.175790269565
hamburg_000110_000029_leftImg8bit,0.51871712184
hamburg_000111_000029_leftImg8bit,0.0299007373353
hamburg_000112_000029_leftImg8bit,0.646498242674
hamburg_000113_000029_leftImg8bit,0.179260605842
hamburg_000114_000029_leftImg8bit,0.701492347163
hamburg_000115_000029_leftImg8bit,0.131610369271
hamburg_000116_000029_leftImg8bit,0.824464868202
hamburg_000117_000029_leftImg8bit,0.334080523518
hamburg_000118_000029_leftImg8bit,0.57442473683
hamburg_000119_000029_leftImg8bit,0.863585133634
hamburg_000120_000029_leftImg8bit,0.530092088984
hamburg_000121_000029_leftImg8bit,0.657279507482
hamburg_000122_000029_leftImg8bit,0.877614532733
hamburg_000123_000029_leftImg8bit,0.645532050246
hamburg_000124_000029_leftImg8bit,0.570199420112
hamburg_000125_000029_leftImg8bit,0.985093049348
hamburg_000126_000029_leftImg8bit,0.258086976611
hamburg_000127_000029_leftImg8bit,0.764255176429
hamburg_000128_000029_leftImg8bit,0.306017526405
hamburg_000130_000029_leftImg8bit,0.0437166531781
hamburg_000131_000029_leftImg8bit,0.460281810691
hamburg_000132_000029_leftImg8bit,0.499179228975
hamburg_000133_000029_leftImg8bit,0.479025012035
hamburg_000134_000029_leftImg8bit,0.891000002892
hamburg_000135_000029_leftImg8bit,0.740430192627
hamburg_000136_000029_leftImg8bit,0.638301917006
hamburg_000137_000029_leftImg8bit,0.257902077921
hamburg_000138_000029_leftImg8bit,0.382663567401
hamburg_000139_000029_leftImg8bit,0.432490392457
hamburg_000140_000029_leftImg8bit,0.0659477235308
hamburg_000141_000029_leftImg8bit,0.551734530773
hamburg_000142_000029_leftImg8bit,0.476423593619
hamburg_000143_000029_leftImg8bit,0.773612875513
hamburg_000144_000029_leftImg8bit,0.135863918765
hamburg_000145_000029_leftImg8bit,0.391546271079
hamburg_000146_000029_leftImg8bit,0.143310713394
hamburg_000147_000029_leftImg8bit,0.0905112439431
hamburg_000148_000029_leftImg8bit,0.935973531899
hamburg_000149_000029_leftImg8bit,0.499287168239
hamburg_000150_000029_leftImg8bit,0.398427254783
hamburg_000151_000029_leftImg8bit,0.528558146802
hamburg_000152_000029_leftImg8bit,0.97934084478
hamburg_000153_000029_leftImg8bit,0.996240552659
hamburg_000154_000029_leftImg8bit,0.225647447185
hamburg_000155_000029_leftImg8bit,0.633854403386
hamburg_000156_000029_leftImg8bit,0.597512154148
hamburg_000157_000029_leftImg8bit,0.315015223605
hamburg_000158_000029_leftImg8bit,0.709727248322
hamburg_000159_000029_leftImg8bit,0.079501333908
hamburg_000160_000029_leftImg8bit,0.229451553564
hamburg_000161_000029_leftImg8bit,0.351910999409
hamburg_000167_000029_leftImg8bit,0.593402043627
hamburg_000169_000029_leftImg8bit,0.363712607946
hamburg_000170_000029_leftImg8bit,0.492848231643
hamburg_000173_000029_leftImg8bit,0.976870229491
hamburg_000177_000029_leftImg8bit,0.258059532439
hamburg_000178_000029_leftImg8bit,0.398228581555
hamburg_000183_000029_leftImg8bit,0.720911997881
hamburg_000184_000029_leftImg8bit,0.189079303934
hamburg_000185_000029_leftImg8bit,0.216946742864
hamburg_000188_000029_leftImg8bit,0.442899079906
hamburg_000192_000029_leftImg8bit,0.178231873139
frankfurt_000090_000029_leftImg8bit,0.871580686881
frankfurt_000177_000029_leftImg8bit,0.590609287856
frankfurt_000222_000029_leftImg8bit,0.0334225279029
erfurt_000003_000029_leftImg8bit,0.43102585078
erfurt_000006_000029_leftImg8bit,0.37061101527
erfurt_000008_000029_leftImg8bit,0.424801506465
erfurt_000017_000029_leftImg8bit,0.384106890948
erfurt_000021_000029_leftImg8bit,0.160082293039
erfurt_000023_000029_leftImg8bit,0.0751858097281
erfurt_000027_000029_leftImg8bit,0.558312845934
erfurt_000034_000029_leftImg8bit,0.387759688616
erfurt_000037_000029_leftImg8bit,0.0225653426958
erfurt_000039_000029_leftImg8bit,0.937114703336
erfurt_000044_000029_leftImg8bit,0.834812652659
erfurt_000050_000029_leftImg8bit,0.656343306856
erfurt_000056_000029_leftImg8bit,0.570286403014
erfurt_000058_000029_leftImg8bit,0.0183642796289
erfurt_000059_000029_leftImg8bit,0.51070549208
erfurt_000061_000029_leftImg8bit,0.246770215848
erfurt_000062_000029_leftImg8bit,0.50208878527
erfurt_000064_000029_leftImg8bit,0.191345053437
erfurt_000071_000029_leftImg8bit,0.153329456087
