imageid,key1
bonn_000000_000029_leftImg8bit,0.303817951503
bonn_000001_000029_leftImg8bit,0.354430053536
bonn_000002_000029_leftImg8bit,0.361189738849
bonn_000003_000029_leftImg8bit,0.574681430721
bonn_000004_000029_leftImg8bit,0.516846423413
bonn_000005_000029_leftImg8bit,0.041009835995
bonn_000006_000029_leftImg8bit,0.477632843612
bonn_000007_000029_leftImg8bit,0.143556486577
bonn_000008_000029_leftImg8bit,0.78493027266
bonn_000009_000029_leftImg8bit,0.51138372087
bonn_000010_000029_leftImg8bit,0.699451563628
bonn_000011_000029_leftImg8bit,0.905521510784
bonn_000012_000029_leftImg8bit,0.336506140381
bonn_000013_000029_leftImg8bit,0.133484326767
bonn_000014_000029_leftImg8bit,0.712746485336
bonn_000015_000029_leftImg8bit,0.350193362127
bonn_000016_000029_leftImg8bit,0.991188955264
bonn_000017_000029_leftImg8bit,0.057054076496
bonn_000018_000029_leftImg8bit,0.392308016674
bonn_000019_000029_leftImg8bit,0.978384110368
bonn_000020_000029_leftImg8bit,0.836896753727
bonn_000021_000029_leftImg8bit,0.00488398843319
bonn_000022_000029_leftImg8bit,0.327725257765
bonn_000023_000029_leftImg8bit,0.0988057201094
bonn_000024_000029_leftImg8bit,0.405399958242
bonn_000025_000029_leftImg8bit,0.948449592251
bonn_000026_000029_leftImg8bit,0.8488582134
bonn_000027_000029_leftImg8bit,0.113311125541
bonn_000028_000029_leftImg8bit,0.0672264020525
bonn_000029_000029_leftImg8bit,0.176312744728
bonn_000030_000029_leftImg8bit,0.0913223211079
bonn_000031_000029_leftImg8bit,0.868450714148
bonn_000032_000029_leftImg8bit,0.910737142955
bonn_000033_000029_leftImg8bit,0.346502736231
bonn_000034_000029_leftImg8bit,0.486731442712
bonn_000035_000029_leftImg8bit,0.853290503543
bonn_000036_000029_leftImg8bit,0.982820556466
bonn_000037_000029_leftImg8bit,0.46750418721
bonn_000038_000029_leftImg8bit,0.687895867595
bonn_000039_000029_leftImg8bit,0.165670494985
bonn_000040_000029_leftImg8bit,0.175917427386
bonn_000041_000029_leftImg8bit,0.618296292335
bonn_000042_000029_leftImg8bit,0.903916874714
bonn_000043_000029_leftImg8bit,0.761341491922
bonn_000044_000029_leftImg8bit,0.622639407049
bonn_000045_000029_leftImg8bit,0.0668030185891
