imageid,key1
tubingen_000000_000029_leftImg8bit,0.004789966084
tubingen_000001_000029_leftImg8bit,0.362709804129
tubingen_000002_000029_leftImg8bit,0.898981402646
tubingen_000003_000029_leftImg8bit,0.936109720168
tubingen_000004_000029_leftImg8bit,0.718638040234
tubingen_000005_000029_leftImg8bit,0.0745334658051
tubingen_000006_000029_leftImg8bit,0.657213839736
tubingen_000007_000029_leftImg8bit,0.566765560056
tubingen_000008_000029_leftImg8bit,0.331826530419
tubingen_000009_000029_leftImg8bit,0.56255250707
tubingen_000010_000029_leftImg8bit,0.239691952388
tubingen_000011_000029_leftImg8bit,0.452825526395
tubingen_000012_000029_leftImg8bit,0.791526419095
tubingen_000013_000029_leftImg8bit,0.837454735438
tubingen_000014_000029_leftImg8bit,0.787880882492
tubingen_000015_000029_leftImg8bit,0.168652070376
tubingen_000016_000029_leftImg8bit,0.55337938607
tubingen_000017_000029_leftImg8bit,0.736092629129
tubingen_000018_000029_leftImg8bit,0.764181797893
tubingen_000019_000029_leftImg8bit,0.370467399015
tubingen_000020_000029_leftImg8bit,0.273862091842
tubingen_000021_000029_leftImg8bit,0.693240214252
tubingen_000022_000029_leftImg8bit,0.906349803234
tubingen_000023_000029_leftImg8bit,0.749766926754
tubingen_000024_000029_leftImg8bit,0.409552231519
tubingen_000025_000029_leftImg8bit,0.884424141285
tubingen_000026_000029_leftImg8bit,0.21609085863
tubingen_000027_000029_leftImg8bit,0.734863972419
tubingen_000028_000029_leftImg8bit,0.956448771551
tubingen_000029_000029_leftImg8bit,0.612754302919
tubingen_000030_000029_leftImg8bit,0.158990709644
tubingen_000031_000029_leftImg8bit,0.18877242869
tubingen_000032_000029_leftImg8bit,0.425115293984
tubingen_000033_000029_leftImg8bit,0.193246688445
tubingen_000034_000029_leftImg8bit,0.065944191075
tubingen_000035_000029_leftImg8bit,0.724569098142
tubingen_000036_000029_leftImg8bit,0.511226889664
tubingen_000037_000029_leftImg8bit,0.532464841845
tubingen_000038_000029_leftImg8bit,0.766044669932
tubingen_000039_000029_leftImg8bit,0.223601990514
tubingen_000040_000029_leftImg8bit,0.867115114995
tubingen_000041_000029_leftImg8bit,0.173456678497
tubingen_000042_000029_leftImg8bit,0.456437170506
tubingen_000043_000029_leftImg8bit,0.565335798315
tubingen_000044_000029_leftImg8bit,0.603016078647
tubingen_000045_000029_leftImg8bit,0.950401595384
tubingen_000046_000029_leftImg8bit,0.4617412508
tubingen_000047_000029_leftImg8bit,0.47106247919
tubingen_000048_000029_leftImg8bit,0.839643252351
tubingen_000049_000029_leftImg8bit,0.766761715614
tubingen_000050_000029_leftImg8bit,0.976385570112
tubingen_000051_000029_leftImg8bit,0.939794426259
tubingen_000052_000029_leftImg8bit,0.838689544441
tubingen_000053_000029_leftImg8bit,0.0860077544961
tubingen_000054_000029_leftImg8bit,0.324682338583
tubingen_000055_000029_leftImg8bit,0.194109476464
tubingen_000056_000029_leftImg8bit,0.0708085646811
tubingen_000057_000029_leftImg8bit,0.674716878314
tubingen_000058_000029_leftImg8bit,0.524031572619
tubingen_000059_000029_leftImg8bit,0.125860642789
tubingen_000060_000029_leftImg8bit,0.69838918219
tubingen_000061_000029_leftImg8bit,0.940325156855
tubingen_000062_000029_leftImg8bit,0.696711791582
tubingen_000063_000029_leftImg8bit,0.632284351264
tubingen_000064_000029_leftImg8bit,0.538349262354
tubingen_000065_000029_leftImg8bit,0.511456857443
tubingen_000066_000029_leftImg8bit,0.25822074594
tubingen_000067_000029_leftImg8bit,0.797203157641
tubingen_000068_000029_leftImg8bit,0.138970896725
tubingen_000069_000029_leftImg8bit,0.217536445968
tubingen_000070_000029_leftImg8bit,0.638233850877
tubingen_000071_000029_leftImg8bit,0.810691165696
tubingen_000072_000029_leftImg8bit,0.257396413042
tubingen_000073_000029_leftImg8bit,0.0854485743191
tubingen_000074_000029_leftImg8bit,0.447681169966
tubingen_000075_000029_leftImg8bit,0.795309817722
tubingen_000076_000029_leftImg8bit,0.648833466093
tubingen_000077_000029_leftImg8bit,0.00926258347871
tubingen_000078_000029_leftImg8bit,0.102192575263
tubingen_000079_000029_leftImg8bit,0.722159532768
tubingen_000080_000029_leftImg8bit,0.571750692058
tubingen_000081_000029_leftImg8bit,0.598792909249
tubingen_000082_000029_leftImg8bit,0.381848268447
tubingen_000083_000029_leftImg8bit,0.00353689344777
tubingen_000084_000029_leftImg8bit,0.882787259163
tubingen_000085_000029_leftImg8bit,0.886916103361
tubingen_000086_000029_leftImg8bit,0.109158009528
tubingen_000087_000029_leftImg8bit,0.205610987692
tubingen_000088_000029_leftImg8bit,0.197356332223
tubingen_000089_000029_leftImg8bit,0.0725226496983
tubingen_000090_000029_leftImg8bit,0.153067251084
tubingen_000091_000029_leftImg8bit,0.180114601785
tubingen_000092_000029_leftImg8bit,0.229333126105
tubingen_000093_000029_leftImg8bit,0.753123572755
tubingen_000094_000029_leftImg8bit,0.230572723708
tubingen_000095_000029_leftImg8bit,0.884765490466
tubingen_000096_000029_leftImg8bit,0.771185420305
tubingen_000097_000029_leftImg8bit,0.626503930194
tubingen_000098_000029_leftImg8bit,0.0989228409674
tubingen_000099_000029_leftImg8bit,0.272812798674
tubingen_000100_000029_leftImg8bit,0.0237799660598
tubingen_000101_000029_leftImg8bit,0.430276387562
tubingen_000102_000029_leftImg8bit,0.874055484673
tubingen_000103_000029_leftImg8bit,0.137209480305
tubingen_000104_000029_leftImg8bit,0.984314289868
tubingen_000105_000029_leftImg8bit,0.873349992563
tubingen_000106_000029_leftImg8bit,0.473507780849
tubingen_000107_000029_leftImg8bit,0.881329182255
tubingen_000108_000029_leftImg8bit,0.478993229175
tubingen_000109_000029_leftImg8bit,0.747229125554
tubingen_000110_000029_leftImg8bit,0.489421597436
tubingen_000111_000029_leftImg8bit,0.161613132484
tubingen_000112_000029_leftImg8bit,0.91779547899
tubingen_000113_000029_leftImg8bit,0.172425620048
tubingen_000114_000029_leftImg8bit,0.00655119676956
tubingen_000115_000029_leftImg8bit,0.534729297821
tubingen_000116_000029_leftImg8bit,0.494159505469
