imageid,key1
aachen_000000_000029_leftImg8bit,0.639451518638
aachen_000001_000029_leftImg8bit,0.628943625145
aachen_000002_000029_leftImg8bit,0.137244573064
aachen_000003_000029_leftImg8bit,0.235440766902
aachen_000004_000029_leftImg8bit,0.316437494556
aachen_000005_000029_leftImg8bit,0.0889334059879
aachen_000006_000029_leftImg8bit,0.725202605032
aachen_000007_000029_leftImg8bit,0.26065960724
aachen_000008_000029_leftImg8bit,0.327265691654
aachen_000009_000029_leftImg8bit,0.71691406739
aachen_000010_000029_leftImg8bit,0.71879716057
aachen_000011_000029_leftImg8bit,0.383444541253
aachen_000012_000029_leftImg8bit,0.497947691008
aachen_000013_000029_leftImg8bit,0.217693363291
aachen_000014_000029_leftImg8bit,0.406728155977
aachen_000015_000029_leftImg8bit,0.0374921601364
aachen_000016_000029_leftImg8bit,0.363362695284
aachen_000017_000029_leftImg8bit,0.615645471606
aachen_000018_000029_leftImg8bit,0.35731960427
aachen_000019_000029_leftImg8bit,0.266165653216
aachen_000020_000029_leftImg8bit,0.649002176925
aachen_000021_000029_leftImg8bit,0.787516119778
aachen_000022_000029_leftImg8bit,0.869910663984
aachen_000023_000029_leftImg8bit,0.923439937644
aachen_000024_000029_leftImg8bit,0.558141222199
aachen_000025_000029_leftImg8bit,0.181105783789
aachen_000026_000029_leftImg8bit,0.453968658638
aachen_000027_000029_leftImg8bit,0.139681995003
aachen_000028_000029_leftImg8bit,0.0552251872018
aachen_000029_000029_leftImg8bit,0.00522227901675
aachen_000030_000029_leftImg8bit,0.617050517175
aachen_000031_000029_leftImg8bit,0.249178462281
aachen_000032_000029_leftImg8bit,0.813706841579
aachen_000033_000029_leftImg8bit,0.634973961916
aachen_000034_000029_leftImg8bit,0.153630025451
aachen_000035_000029_leftImg8bit,0.703591093133
aachen_000036_000029_leftImg8bit,0.2124211414
aachen_000037_000029_leftImg8bit,0.974620050355
aachen_000038_000029_leftImg8bit,0.808804254983
aachen_000039_000029_leftImg8bit,0.613955293219
aachen_000040_000029_leftImg8bit,0.548161803792
aachen_000041_000029_leftImg8bit,0.435702896685
aachen_000042_000029_leftImg8bit,0.869162242961
aachen_000043_000029_leftImg8bit,0.965654597114
aachen_000044_000029_leftImg8bit,0.36727596361
aachen_000045_000029_leftImg8bit,0.0984527066351
aachen_000046_000029_leftImg8bit,0.293851885298
aachen_000047_000029_leftImg8bit,0.82760904125
aachen_000048_000029_leftImg8bit,0.909565489221
aachen_000049_000029_leftImg8bit,0.248227234004
aachen_000050_000029_leftImg8bit,0.239522053613
aachen_000051_000029_leftImg8bit,0.400733302267
aachen_000052_000029_leftImg8bit,0.859168969703
aachen_000053_000029_leftImg8bit,0.870986241738
