imageid,key1
bielefeld_000000_000029_leftImg8bit,0.72039017318
bielefeld_000001_000029_leftImg8bit,0.673445346106
bielefeld_000002_000029_leftImg8bit,0.583220991556
bielefeld_000003_000029_leftImg8bit,0.00391815133289
bielefeld_000004_000029_leftImg8bit,0.0304611026186
bielefeld_000005_000029_leftImg8bit,0.354348125779
bielefeld_000006_000029_leftImg8bit,0.656366320943
bielefeld_000007_000029_leftImg8bit,0.262294437974
bielefeld_000008_000029_leftImg8bit,0.167215136948
bielefeld_000009_000029_leftImg8bit,0.671832982135
bielefeld_000010_000029_leftImg8bit,0.649595522172
bielefeld_000011_000029_leftImg8bit,0.358156606787
bielefeld_000012_000029_leftImg8bit,0.542437508965
bielefeld_000013_000029_leftImg8bit,0.135063676837
bielefeld_000014_000029_leftImg8bit,0.818812246389
bielefeld_000015_000029_leftImg8bit,0.695777587597
bielefeld_000016_000029_leftImg8bit,0.666287853434
bielefeld_000017_000029_leftImg8bit,0.153767134659
bielefeld_000018_000029_leftImg8bit,0.603074379218
bielefeld_000019_000029_leftImg8bit,0.745921285837
bielefeld_000020_000029_leftImg8bit,0.308381277657
bielefeld_000021_000029_leftImg8bit,0.118768983039
bielefeld_000022_000029_leftImg8bit,0.615803496121
bielefeld_000023_000029_leftImg8bit,0.294155016388
bielefeld_000024_000029_leftImg8bit,0.380479344025
bielefeld_000025_000029_leftImg8bit,0.427849911941
bielefeld_000026_000029_leftImg8bit,0.316014547324
bielefeld_000027_000029_leftImg8bit,0.907937615529
bielefeld_000028_000029_leftImg8bit,0.0455407823321
bielefeld_000029_000029_leftImg8bit,0.0822924081487
bielefeld_000030_000029_leftImg8bit,0.514064196198
bielefeld_000031_000029_leftImg8bit,0.225565779835
bielefeld_000032_000029_leftImg8bit,0.382819193487
bielefeld_000033_000029_leftImg8bit,0.11998428579
bielefeld_000034_000029_leftImg8bit,0.621800132628
bielefeld_000035_000029_leftImg8bit,0.50906637633
bielefeld_000036_000029_leftImg8bit,0.844038320646
bielefeld_000037_000029_leftImg8bit,0.220027851339
bielefeld_000038_000029_leftImg8bit,0.801672937736
bielefeld_000039_000029_leftImg8bit,0.217265675182
bielefeld_000040_000029_leftImg8bit,0.352008162448
bielefeld_000041_000029_leftImg8bit,0.157505469569
bielefeld_000042_000029_leftImg8bit,0.981098009071
bielefeld_000043_000029_leftImg8bit,0.112845531648
bielefeld_000044_000029_leftImg8bit,0.809856259838
bielefeld_000045_000029_leftImg8bit,0.809946185857
bielefeld_000046_000029_leftImg8bit,0.946658248986
bielefeld_000047_000029_leftImg8bit,0.912057098756
bielefeld_000048_000029_leftImg8bit,0.0610663866847
bielefeld_000049_000029_leftImg8bit,0.245767457608
bielefeld_000050_000029_leftImg8bit,0.13399848972
bielefeld_000051_000029_leftImg8bit,0.16264939325
bielefeld_000052_000029_leftImg8bit,0.815126772666
bielefeld_000053_000029_leftImg8bit,0.914205470568
bielefeld_000054_000029_leftImg8bit,0.894223128815
bielefeld_000055_000029_leftImg8bit,0.668752205664
bielefeld_000056_000029_leftImg8bit,0.861162814241
bielefeld_000057_000029_leftImg8bit,0.0542717494811
bielefeld_000058_000029_leftImg8bit,0.917009920451
bielefeld_000059_000029_leftImg8bit,0.826647105264
bielefeld_000060_000029_leftImg8bit,0.337833590154
bielefeld_000061_000029_leftImg8bit,0.761161604016
bielefeld_000062_000029_leftImg8bit,0.382671640567
bielefeld_000063_000029_leftImg8bit,0.0992785784575
bielefeld_000064_000029_leftImg8bit,0.510936268398
bielefeld_000065_000029_leftImg8bit,0.242843219427
bielefeld_000066_000029_leftImg8bit,0.0634939455897
bielefeld_000067_000029_leftImg8bit,0.839069079423
bielefeld_000068_000029_leftImg8bit,0.161373797844
bielefeld_000069_000029_leftImg8bit,0.330185044465
bielefeld_000070_000029_leftImg8bit,0.035720851885
bielefeld_000071_000029_leftImg8bit,0.286216629402
bielefeld_000072_000029_leftImg8bit,0.0648807249177
bielefeld_000073_000029_leftImg8bit,0.25047567596
bielefeld_000074_000029_leftImg8bit,0.203975979945
bielefeld_000075_000029_leftImg8bit,0.149785405638
bielefeld_000076_000029_leftImg8bit,0.328914707512
bielefeld_000077_000029_leftImg8bit,0.160440752598
bielefeld_000078_000029_leftImg8bit,0.789754835663
bielefeld_000079_000029_leftImg8bit,0.710006892393
bielefeld_000080_000029_leftImg8bit,0.59615771902
bielefeld_000081_000029_leftImg8bit,0.813474631752
bielefeld_000082_000029_leftImg8bit,0.925492375336
bielefeld_000083_000029_leftImg8bit,0.504374793406
bielefeld_000084_000029_leftImg8bit,0.46989462406
bielefeld_000085_000029_leftImg8bit,0.145868198781
bielefeld_000086_000029_leftImg8bit,0.445709784005
bielefeld_000087_000029_leftImg8bit,0.690610560111
bielefeld_000088_000029_leftImg8bit,0.172545642399
bielefeld_000089_000029_leftImg8bit,0.0371876551411
bielefeld_000090_000029_leftImg8bit,0.447690964324
bielefeld_000091_000029_leftImg8bit,0.0957280046789
bielefeld_000092_000029_leftImg8bit,0.168892998538
bielefeld_000093_000029_leftImg8bit,0.899475639847
bielefeld_000094_000029_leftImg8bit,0.409469593064
bielefeld_000095_000029_leftImg8bit,0.838790447702
bielefeld_000096_000029_leftImg8bit,0.200849747162
bielefeld_000097_000029_leftImg8bit,0.0206673370652
bielefeld_000098_000029_leftImg8bit,0.404374731181
bielefeld_000099_000029_leftImg8bit,0.842885183434
bielefeld_000100_000029_leftImg8bit,0.389885406806
bielefeld_000101_000029_leftImg8bit,0.153873056603
bielefeld_000102_000029_leftImg8bit,0.225201155551
bielefeld_000103_000029_leftImg8bit,0.443353389348
bielefeld_000104_000029_leftImg8bit,0.596296625282
